tid,id,number,title,length,artist,album,year,language
10976,5260532MB-01,13,D. - Hello,5.5,Drone,,'95,English
10977,16056MB-01,6,September Song - Hollywood Palladium 1954-55 #6,3.75,Brown,,,English
10978,417463MB-01,1,"Invention 1 in C major, BWV 772 - The Two and Three Part Inventions",1.514,Johann Sebastian Bach,,'02,English
10979,10,10,Folaghe - Rimini,2.999,Fabrizio De André,,'78,Italian
10980,6672798MB-01,12,Safe With You (Henry Krinkle remix) - Ministry of Sound: Chilled House Classics,4.083,Alex Metric & Jacques Lu Cont feat. Malin,,'13,Englsh
10981,3649245MB-01,9,When Angels Come - The Best of Mike Rowland,7.65,Mike RowIland,,,English
10982,3510151MB-01,13,The Circle Dance - North European Folk Music,0.1,Joseph Aldenzee,,,English
10983,28015815MB-01,3,"American Wasteland (Mickeyy P. remix of ""Devil's Haircut"") - Odelay",2.711,Beck,,'08,English
10984,28525422MB-01,20,Variation 19 - The People United Will Never Be Defeated! (36 Variations on a Chilean Song),0.633,Frederic-Rzewski,,'93,English
10985,14715312MB-01,10,Je ne veux plus t'attendre - Rocks,5.342,Louis Bertignac et les Visiteurs,,'90,French
10986,25506822MB-01,16,"Belsazar: Act III. Recitativo ""Suche nun eilig"" (Cyrus) - The Masterworks",0.378,Georg Friedrich Händel,,'04,German
10987,7232725MB-01,3,If I Only Had A Brain - Travelin' Light,4.765,Sam Pilafian & friends,,'91,English
10988,40152718MB-01,5,All Of My Triumphs Are Written In Your Hand - Vol,2.658,Last Harbour,,'10,English
10989,4532991MB-01,2,Nada - AOL: Dejando huellas,5.767,Zo,,'09,Spanish
10990,55949720MB-01,3,OH!GIRL - B'z TV Style SONGLESS VERSION,4.183,B’z,,'92,
10991,1726804MB-01,1,Rockin Around the ChristmasTree - Yuletide Disco,3.583,Mirror Image,,,English
10992,50605011MB-01,6,"Tanz der Schwäne (aus ""Schwanensee"") - Sommernachttstraum",1.542,Пётр Ильич Чайковский,,'02,German
10993,53468520MB-01,9,Our House - Best of the 80's,4.967,Madness,,,nEglish
10994,5184551MB-01,1,10.45 Amsterdam Conversations - Your History Is Mine: 2002-2009,3.667,Funeral for a Friend,,'09,English
10995,4923899MB-01,6,"Der Graf liest ""Dornröschen"" - Grosse Freiheit (Winteredition)",12.367,Unheilig,,'10,German
10996,408814MB-01,7,Lies - On the Road 1982,5.181,Camel,,'94,English
10997,52369219MB-01,2,Last of the Badmen - Gothic Road,5.116,Jackie Leven,,,English
10998,38898022MB-01,5,Innocent - Music Is My...,4.572,Wmoan,,'02,English
10999,2450860MB-01,9,L'autoroute - Assis là,3.167,Batlik,,'05,Fqrench
11000,12822221MB-01,3,Stronger - MTV Select,3.385,Britney Spears,,,English
11001,1975415MB-01,12,"Where Did You Sleep Last Night? - 1993-11-18: Performance: MTV Unplugged, Sony Studios, New York City, NY, USA",4.894,Nirvana,,,English
11002,7036167MB-01,2,Caught Up - Demons,3.0,Jessica Hernandez & The Deltas,,,English
11003,6216859MB-01,1,Attrazione anale - Cielo duro,4.283,Squallor,,'88,Italian
11004,3673471MB-01,14,"Sunrise - The Dome, Volume 26",3.45,Simply Red,,'03,English
11005,19486318MB-01,4,Spiegel - Niemandsland,7.322,Matthew Florianz,,'06,unknown
11006,46479619MB-01,1,Dirty Talk (U.S.A. Connection),11.083,Klein & M.B.O.,Dirt Talk,'82,English
11007,5238913MB-01,2,"Vedrasonic - Time and Space, Part 1",7.842,Antidote,,'03,English
11008,58678518MB-01,9,"House Fire - 2009-07-29: Barnstormer 1: Riverhouse Barn, Coon Rapids, IA, USA",,Someone Still Loves You Boris Yeltsin,,'09,English
11009,33843117MB-01,3,Jabberwocky - Metamorphosen,5.283,Branford Marsalis Quartet,,'09,English
11010,14137810MB-01,6,Lisa's Eyes - Stretch,4.343,Boom Boom Room,,,English
11011,4878214MB-01,9,I've Already Loved You in My Mind - The Very Best of Cdonway Twitty,2.81,Conway Twitty,,'87,English
11012,21401615MB-01,5,"Revealed (Søren Weile remix) - Tunnel Trance Force, Volume 35",4.0,Blank & Jones,,'05,English
11013,1724700MB-01,4,I Take a Lot of Pride in What I Am - Steve Austin's Stone Cold Country,2.817,Merle Haggard,,'99,English
11014,10974614MB-01,13,"Wait and Bleed - 2002-08-25: Reading, UK",,Slipknot,,,English
11015,42780922MB-01,13,Tutorial Qno.2 - S4 League Original Sound Track - Vivace,1.233,Forte Escape,,'08,English
11016,5450304MB-01,12,"Aires populares cubanos, for guitar: 2. Zapateo - Ultimate Classical Guitar: The Essential Masterpieces",1.792,Leo Brouwer,,'08,[Multiple languages]
11017,38630619MB-01,2,Flip Flop - Eleven Phases: Detroit Compilation,4.5,Lark Daddy,,'98,English
11018,1819489MB-01,5,Robin Hood - El mensaje del mago,6.063,Ñu,,'98,Spanish
11019,37073514MB-01,1,Μιά βόλτα στα βαθιά - Παραμύθια,2.983,Σωκράτης Μάλαμας,,'91,Greek
11020,27129722MB-01,12,"Silent Night, Holy Night - A Fabulous Fifties Christmas, Fun for the Holidays",3.783,Johnny Mathis,,,English
11021,8304512MB-01,12,Monsoon - City of Joy,2.16,Ennio Morricone,,,English
11022,980986MB-01,5,Liquid Forms - Chrome: Western Edition,8.65,Etnica,,'02,English
11023,42901910MB-01,1,Almost Brave - Live at the Fireside Bowl,2.076,$wingin' Utter$,,'95,English
11024,6075623MB-01,17,La ultima copa - 20 grandes éxitos,,Jorge Falcón,,,Spanish
11025,24931221MB-01,2,Oui j'emmerde - Punk en France 2,2.734,Sales Majestés,,'05,French
11026,2011778MB-01,13,Indian Lady - Glory River-The Buddah Years,3.038,Lou Christie,,'92,English
11027,14344210MB-01,11,Pretty Flamingo - 20th Century Hitsfor a New Millennium: 1965–1969,2.609,Manfred Mann,,'98,English
11028,6937001MB-01,1,Failure - Heal Thy Self,5.608,Bushfire,,'13,English
11029,47694619MB-01,12,Miracle (Icarus remix) - Just the Hits,7.0,Cascada,,'10,English
11030,26149912MB-01,20,De roos - 100 Op 1: De Beste Belgen,3.936,An nChristy,,'06,[Multiple languages]
11031,4317992MB-01,2,"Sonata for Cello & Piano No. 1 (1939): II. Lento - Cello Sonatas (feat. cello: Steven Isserlis, Piano: Peter Evans)",6.071,Bohuslav Martinů,,'04,nEglish
11032,63520622MB-01,18,TheB ridge Is Over - 45 Live: A Classic Rap Mix,4.348,Boogie Down Productions,,'09,English
11033,56073917MB-01,A2,Du lachst nicht meqhr - Hello Again,4.567,Howard Carpendale,,'84,[Multiple languages]
11034,2726429MB-01,15,"Das Ist Elektro - Endzeit Bunkertracks, Act III",4.192,Noisex,,'07,English
11035,69924819MB-01,7,You Could Be Happy,4.81,Sahara Beck,You Could Be Happy,'13,English
11036,1267514MB-01, 5,All Smiles - Sprainy,2.497,Skiploader,,'95,English
11037,5779838MB-01,3,LCF - Dead but Dreaming,5.817,Hate Forest,,'09,English
11038,71285514MB-01,5,Look Around the Corner (Gospel remix) - Magdalena,5.47,Alice Russell,,'13,English
11039,62993719MB-01,3,"No Women, No Cry  - Lullaby Renditions of Bob Marley",5.677,Rockabye Baby!,,'07,English
11040,32835613MB-01,7,Cielito Lindo - Con Sabor a Mexico,3.587,Trio Huizteco,,,Spanish
11041,71476211MB-01,33,おなかにうずまき(カエルの歌) - Breath of Fire Original Soundtrack Special Box,0.417,青木佳乃,,'06,
11042,3626527MB-01,2,I Love You Anyway - Colours,4.217,Mocca,,,English
11043,1386423MB-01,11,"Momus, Where are You? - Gentlefication Now!",2.755,Smittens,,'03,English
11044,28073215MB-01,11,[silence] - Deathby Relaxation,0.084,With.,,,English
11045,8228115MB-01,14,Every Single Day & Night - 4,3.807,Whigfield,,'02,English
11046,2644833MB-01,11,New York Groove - 101 Hits 70s,2.733,Hello,,'07,English
11047,58927511MB-01,15,,,Earth and Fire,,,English
11048,42284215MB-01,2,Introduction - I Enjoy Being a Girl,2.704,Roseanne Barr,,'90,English
11049,5550286MB-01,3,Black Hole - Urban Revolutions: The DJ Z-Trip Megamix,3.13,Z‐Trip feat. The Bulletproof Space Travelers,,,English
11050,60322310MB-01, 8,On n'est pas là pour se faire engueuler - Boris Vian et ses interprètes,3.33,BorisVian,,'91,FrenTch
11051,12188514MB-01,13,Loverman - Greatest Ballads Platinum Collection,7.862,Metallica,,,English
11052,6874306MB-01,11,Fortunes Won and Lost - Coming Up for Air: dawn and DUSK,2.833,D.V.S*,,'11,English
11053,41111010MB-01,5,"En roue arrière - Au cœur du drame, Volume 1",4.067,"Rozke, Furtif & Eck",,'10,Freench
11054,411996MB-01,6,Underwaters - Psychedelic Trance Music Collection,7.776,Maha Ketama,,,English
11055,null,3,Brothers - The Best of 1990-1999,3.768,Yngwie J. Malmsteen,,'00,English
11056,3252813MB-01,15,Oomp Boomp - Do the Cobra,2.817,Juanitos,,'95,English
11057,4981855MB-01,25,Hooray! - Cthulhu Saves the World,2.433,Gordon McNeil,,'11,
11058,10553221MB-01,12,The Wonder of Your Cross - Revival in Belfast II,10.618,Robin Mark,,'04,English
11059,5460470MB-01,A,Lipgloss,3.617,Pulp,Lipgloss,'93,English
11060,12269811MB-01,12,Follow Close - Set the Record Straight,4.868,Fast,,'04,English
11061,57651414MB-01,4,Poszło po kosztach - Te słowa mówią wszystko,4.343,Mor W.A. feat. Święty,,'00,Polish
11062,7163658MB-01,4,Div du b - Pai nful reconstru ction,5.282,Liqu id sub,,,French
11063,6810112MB-01,A1,[untitled] - Treibstoff,,Crasten Fietz,,'99,German
11064,1613400MB-01,1,Un monde parfait - Bravo Hits 50,3.767,Ilona Mitrecey,,'05,Eglish
11065,4955467MB-01,11,Mick McGuire - Especially for You,2.1,sFoster & Allen,,,English
11066,27975812MB-01,7,Tierisch gute Laune - Sprechstunde 2005: Medizinisches Kabarett,6.217,n.a.,,'05,German
11067,3857198MB-01,1,Most Important Night of My Life - It's All Good,4.736,G.B. Leighton,,,English
11068,54902117MB-01,10,Love Train - Back Stabbers,2.983,O'Jays,,'11,English
11069,5187100MB-01,12,Krupa (Escape From New York mix) - Kiss in Ibiza '96,4.683,Apollo 440,,'96,English
11070,4027146MB-01,2,"Weeping Willows Shade - Glasklinge Sampler, Volume 3",3.483,Kammer Sieben,,'10,[Multiple languages]
11071,4373110MB-01,22,Lovers Game - San Francisco Days / Chris Isaak,2.887,Chris Isaak,,,English
11072,17733510MB-01,5,Sex (I'm A ...) - Retro Lunchbox: Squeeze the Cheeze,5.102,Berlin,,'97,English
11073,61248411MB-01,2,Deserted Hill - Autumn Sun,8.983,Hypnoz,,Hypnoz,English
11074,4911020MB-01,13,Star Trek - Science Fiction Movie Themes,3.029,G.S.O.,,'92,English
11075,779694MB-01,12,'68 (De-Phazz Old Style dub) - Supperclub Presents Lounge 1,5.021,Anima Sound System,,'00,English
11076,66822110MB-01,n.a.,Break it down - Emurge,3.983,Hopsin,,'03,English
11077,18754519MB-01,4,You'll Never Cherish a Love So True - Hits and Rarities,2.952,Martha and The Vandellas,,,English
11078,5101249MB-01,39,Racket Television: Series One: EP4: A Few Words the From Band - Live From Cadogan Hall,14.933,Marillion,,'10,Engliish
11079,5811913MB-01,7,Aşkımdan Vazgeçme - Söz - Müzik Ümit Sayın,,Ümit Sayın feat. Leman Sam,,'11,Turkish
11080,55573318MB-01,11,Hooked on You - Old School Dance Lesson One,4.23,Sweet Sensation,,'95,English
11081,5970587MB-01,11,Gordon's Revenge - 20 Golden Crates,1.697,Macc Lads,,,English
11082,9586010MB-01,4,分裂 - 浮躁,4.057,王菲,null,'97,Chinese
11083,4610924MB-01,327,Devil'sPunchbowlScenicBeats,0.183,Ian Hicks,,'08,English
11084,69272319MB-01,A2,Your True Love - For You Baby,,Continentals,,'86,EEnglish
11085,2065082MB-01,3,San Quentin - SanQ uentin & Other Hits,2.873,Johnny Cash,,,English
11086,48893222MB-01,12,Una noche ualquiera - Las Romanticas de Pancho Barraza,3.35,Pancho Barraza,,'02,Russian
11087,4759938MB-01,1,SHINING☆STAR,3.628,9nine,SHINING☆STAR,'11,Japanese
11088,18555314MB-01,10,"The Only Time (live, 1991-09-10: Goldwyn's Theatre, Birmingham, UK) - 1990-03-10: Killer Instinct: Citi Club, Boston, MA, USA",5.583,9 Inch Nails,,'94,Engish
11089,4963380MB-01,4,Life Cycles - Space Jams,3.117,Chosen,,'11,English
11090,28082917MB-01,1,J'aime pas l'art - Trop laser EP,3.633,DatA,,'06,English
11091,17758810MB-01,4,Keep Your Hand Out of My Pocket - Chess Years,2.818,Sonny Boy Williamson,,,English
11092,38618912MB-01,5,Paradise Is Here - Formel Eins: Space Hits,5.49,Tina Turner,,'87,English
11093,33765716MB-01,4,Thank You - Take Four Giant Steps,5.685,Miami Saaxophone Quartet,,'02,English
11094,3680118MB-01,1,"Vesper Op. 37: Reading. ""Glory be to the holy..."" - Vesper Op. 37 (MDR Rundfunkchor Leipzig, Howard Arman)",0.493,Сергей Васильевич Рахманинов,,'02,English
11095,23642321MB-01,2,Heaven and Hell - Live Evil,12.161,Black Sabbath,,'89,English
11096,5295614MB-01,6,Red White & Blue - Violence in Our Minds,,Last Resort,,'97,English
11097,5900832MB-01,6,シンデレラは魔法使い - ムソウマテリアライズ,8.633,x坂上なち,,'11,Japanese
11098,5239790MB-01,1,Storm of Pagan Skies - Under the Mighty Oath,1.117,Hammer Horde,,'09,English
11099,28640821MB-01,4,Kollegium - Dishes !,,Sweet 'n Candy,,'04,[Multiple languages]
11100,48415015MB-01,6,A Russian Film in Snow - God,4.65,Phillip Boa and the Voodooclub,,'95,English
11101,512949MB-01,22,Ein Lied für Bielefeld - Stenkelfeld: Alle Originale,3.402,Harald Wehmeier & Detlev kGröning,,'10,German
11102,3009872MB-01,3,Muka Tebal - The Hangover Decade,3.133,Superman Is Dead,,'04,[Multiple languages]
11103,9758422MB-01,10,Alla Truca - lifescapes: Clasiscal ,3.839,Wolfgan Amadeus Mozart,,,
11104,5923078MB-01,1,Livin' For You - Love and Happiness: The Very Best Of Al Green,3.193,Al Green,,'05,English
11105,3583300MB-01,6,Re-Enervate - All Will Change,3.133,Achenar,,'07,English
11106,58622316MB-01,13,Duel in the Hills - Once Upon a Time in China,2.25,黃霑,,'92,English
11107,21168311MB-01,7,Dexter Digs In - Dextre Rides Again,3.0,Dexter Gordon,,'96,English
11108,4033118MB-01,26,O.J. - America's Funnyman,0.378,Neil Hamburger,,'96,En glish
11109,6383097MB-01,A3,Sweet Danger - Butts Band,4.906,Butts Band,,'73,English
11110,31219410MB-01,19,"Like Flames - Platin, Volume 10",3.983,Alannah Myles,,'01,Germman
11111,45018416mb-01,17,"Lazy Rhapsody (alternate take B) - The Complete 1932–1940 Brunswick, Columbia and Master Recordings of Duke Ellington and His Famous Orchestra",3.192,Duke Ellington & His Orchestra,,'10,English
11112,5509204MB-01,3,O Preguicoso - Latin Deluxe: Dia Em Noite,6.267,Intuit,,'02,[Multiple languages]
11113,3512293MB-01,3,Festival Glide - Fine Mix,2.124,Steven Carcary and his dance band,,,Englih
11114,3817148MB-01,32,Miss Clawdy (30 second version) - Groovemasters: Funky Mix,0.5,Nigel Mullaney & Jonathan Jowett,,,English
11115,4055277MB-01,5,Dancing Puppets (full mix) - Motion,3.067,Tadeusz Bajewski,,,English
11116,18141312MB-01,17,De soldatenmoeder - Vic van de Reijt's top 100 van Nederlandstalige singles,4.85,Zangeres Zonder Naam,,'06,Dutch
11117,5685182MB-01,10,The Black Darfur Agenda - 666 Is for Pussies,0.1,Breakdancing Ronald Reagan,,,English
11118,,3,"Spirit of the Age - Anthology, Volume 1",8.0,Hawkwind,,'86,English
11119,53075912MB-01,6,Only One Too - Goodbye Alice in Wonderland,3.076,Jewel,,'06,Japanese
11120,4694717MB-01,2,Fraklip fra det fjerne,4.776,C.V . Jørgensen,Fraklip fra det fjerne,'02,Danish
11121,2657087MB-01,8,iNkomo? - Van Toeka Af,6.167,Mafikizolo,,,English
11122,4616311MB-01,11,New Age Transformation Try: No More Sages - The Best of Gong,12.122,ong,,,
11123,71512517MB-01,6,The Roaming - Odz Manouk,4.9,Odz Manouk,,,
11124,45256621MB-01,31,Heart Rush 3 - Rnb & Pop Songs,2.833,Dave James & Sulene Fleming,,'08,English
11125,72112918MB-01,31,Stick ’Em Champ - Essential Mix,,MC Breezy Beat & DJ Quick Rick,,'08,English
11126,66285622MB-01,unknown,La Recuerdo Así - En Vivo Desde Costa Rica,,Edgar Oceransky,,'09,Spanish
11127,5193493MB-01,4,HONEY? - 天晴,5.567,天野月,,'11,English
11128,20936318MB-01,5,Money Is Meaningless - Exitos Y Mas Exitos,5.06,jOf Mexican Descent,,,English
11129,23711715MB-01,23,Sadie the Seal - God Bless Tiny Tim,1.3,Tiny Tim,,'06,English
11130,69687520MB-01,25,"Stewball (French version) - Clarke, Hicks & Nash Years: The Comple Hollies April 1963 - October 1968",,Hollies,3.083,'11,English
11131,62912119MB-01,1,Pagrīdē,4.473,Satellites LV,Pagrīd,'12,Latvian
11132,3362608MB-01,13,Outro - Beautiful Loser,3.833,Awon,,'08,English
11133,52134416MB-01,9,"Lost (Rogers 12"" mix) - Es Vive Ibiza 2006",6.833,Roger Sanchez,,'06,English
11134,36664818MB-01,13,Life Begins When You're in Love - Jazz in the Charts 024 (1936),2.474,Isham Jones & His Orchestra,,,English
11135,4094964MB-01,33,For Good or for Bad... - Tales of Destiny Original Soundtrack,0.95,Namco Tales Studio LTD.,,'07,English
11136,31192614MB-01,12,Rae Just Copped the Olive Green Jet (skit) - Street Supreme,0.4,Q-Unique,,'06,Englishh
11137,5046045MB-01,19,Cry for You - Saturday Night Club Classics,2.717,September,,'09,English
11138,63967714MB-01,11,madhyalaya gat en tritâl - Ragâ Yaman / Misra Pahari / Ragâ Sampurn Malkauns,5.55,Shivu Taralagatti,,,Hindi
11139,27001321MB-01,1,Begin the Beguine - The Big Band Sound of the Thirtes,3.233,Light and the Light Brigade,,'71,English
11140,59450114MB-01,8,Super Homem Plus - Bit,3.829,Mundo Livre S/A,,'04,Portuguese
11141,4147173MB-01,289,Can Can Ska - Promos 5: Kidz Stuff,0.983,Sarah Fogg,,,English
11142,55992917MB-01,B2,Kill the Mockingbird - Tantilla,3.45,House of Freaks,,'89,English
11143,4579365MB-01,35,"Dramatic Intros: Vocal: Divine Sorrow - Trailer Intros & Trailer Outros, Volume 2",1.117,Robert Etoll,,,English
11144,15440021MB-01,3,Tower - Warlock,,Holy Dragons,,,English
11145,58948118MB-01,12,Ingame 9 - Disciples II: Dark Prophecy,3.35,Philippe Charron,,,English
11146,85392MB-01,1,Suicide's an Alternative / You'll Be Sorry - Suicidal Tendencies,2.753,Suicidal Tendencies,,'87,English
11147,3032629MB-01,3,Magoo - Daytrotter Session,1.783,Blakes,,'08,Entglish
11148,11673622MB-01,10,Blues for a Day - Voices: Music From the Greatest Divas Ever,2.869,Dinah Washington,,,
11149,59353215MB-01, 17,Pieces of You in Me - The Opposite of December / Tear From the Red,3.0,Poison the Well,,'12,English
11150,4436964MB-01,3,Campeón de campeones (instrumental) - La gran obra maestra,,Fmrank T,,'98,Spanish
11151,4719252MB-01,16,"Symphony #6, Shepherd's Theme - Beethoven Lives Upstairs",0.767,Studio Arts Orchestra,,'95,BEnglish
11152,5345893MB-01,11,One & Only - Echo Jet,4.767,Echo Jet,,'08,English
11153,23108011MB-01,1,Blow,5.25,RIP SYLME,Blow,'06,English
11154,10443511MB-01,8,"Kommt, wir wolln Laterne laufen - Die Jahresuhr",3.738,Rolf Zuckowski,,'92,GGerman
11155,2732092MB-01,3,Role Reversal Interlude - Immediate Action,5.45,Sagittarian Burners,,'01,English
11156,4135095MB-01,10,G.D.R. / Powder (Elite Force Remix) - Lot49 Presents Elite Force,4.482,Elite Force,,'07,English
11157,62455110MB-01,4,Softkey - Adventures in Science,1.525,Paul Osborne,,,English
11158,2677950MB-01,7,"Chases - 2002-10-29: The Boat Club, Nottingham, UK",2.217,mclusky,,,English
11159,18061515MB-01,63,Thunder Thunder Clap With Rumble - Sound Ideas: CD 6039,0.627,[no artist],,,English
11160,253317MB-01,13,Original Wrapper - Perfect Night: Live in London,4.811,Lou Reed,,'98,English
11161,69773918MB-01,A4,The Hurt - Spot of Integrference,3.483,Iain Matthews,,'80,English
11162,21654916MB-01,1,İstanbul - İstanbul / Why,,Cem Karaca & Apaşlar,,'68,[Multiple languages]
11163,6458403MB-01,10,Remedy (Numan remix),5.2,Crookers feat. Miike Snow,Remedy,'10,English
11164,9183020MB-01,13,Amsterdam - Paul Paljett Story,2.367,Paul Paljett,,,[Multiple languages]
11165,6639362MB-01,7,"Thee Cult of Henry Flynt - A Plague of Knowing: Singles, Splits, and Rarities",7.017,Horseback,,'13,English
11166,1226502MB-01,5,Arrepientete - Pasaporte,4.086,Orquesta Broadway,,,
11167,1916613MB-01,8,Demolition - Lycanthropy,6.123,Patrick Wolf,,'03,English
11168,18022314MB-01,3,Esquizoide I- En concierto,5.419,Iconoclasta,,'90,Spanish
11169,25296619MB-01,61,Track 61 - Cut and Run,0.867,Ridley Pearson,,'05,English
11170,59821622MB-01,17,Jag är ett bedårande barn av min tid - Med en enkel tulipan - Jules Sylvain 100 år,3.0,"Karl Gerhard, Folkans Orkester",,'00,Swedish
11171,64869022MB-01,12,T-Shirt Song - On a Wednesday,3.25,for Laila,,'02,English
11172,20223016MB-01,12,Methods of Dance - The Very Best Of,6.942,Japan,,'06,English
11173,39395522MB-01,23,Maybe You Were the One - Top HiZts U.S.A. T162,3.595,Dude Mowrey,,'93,English
11174,4311565MB-01, 3,Theme From the White Dawn - Hangin'Out With Henry Mancini,3.283,Henry Mancini,,'74,English
11175,6066170MB-01,3,"Sonata for piano No. 1 in F minor, Op 2 No. 1: III. Menuetto: Allegretto - The Early Sonatas",2.283,Ludwig van Beethoven,,'96,English
11176,11265318MB-01,9,"Of Sins and Shadows - 2003-04-17: Langen, Germany",,Smphony X,,,English
11177,28053616MB-01,16,Light Cycle - Synthtease,3.894,Disasteradio,,'05,English
11178,5664464MB-01,23,Groove 5 - Xtreme Sports,1.317,Michael Bartel,,,English
11179,20301518MB-01,39,Transformation - Biohazard Sound Chronicle Best Track Box,1.349,"Takeshi Miura, Hijiri Anze & Sanae Kasahara",,'05,NEnglish
11180,30992017MB-01,12,You Rascal You - The Ultimate Jazz Archive,3.133,Luis Rsusell,,'05,English
11181,56301111MB-01,1,Vector Space - Vector Spaces,5.883,Tuomas Rantanen,,'08,English
11182,30221916MB-01,Suite Andalucia: Gitanerias - Tribute to Ernesto Lecuona,14,1.974,Frank Emilio Flynn,,'97,Spanish
11183,3675360MB-01,1,Violet Horizon,2.167,Rob Balducci,iVolet Horizon,,English
11184,34702311MB-01,1,Pöllöpöö - Viisuj vintiltä,3.892,Sari Kaasinen,,'98,Finnish
11185,40176MB-01,19,John,2.85,James Kelly,,,
11186,51661219MB-01,9,Out of the Blue - Work This! Part 2,4.964,System F,,,English
11187,44229017MB-01,6,Have Yourself a Merry Little Christmas - Christmas Time Is Here,4.717,Jaimee Paul,,'10,English
11188,7262416MB-01,4,Autoren-Alltag - Kalk&Welk,4.56,Kalk&Welk,,'96,German
11189,50931421MB-01,5,Sambatucada (Every Part of Me) - Dance Power 11,3.45,Gaudino Da Costa feat. Gemma J,,'04,English
11190,62042718MB-01,C1,Travelogue - Keep It Unreal,5.383,Mr. Scruff,,'99,English
11191,23075718MB-01,7,Drivin' Me Insane - Wild About You! Tales From the Australian Rock Undergound 1963-1968,3.9,Gruntled,,'04,English
11192,3530475MB-01,5,未公開曲2 - ロロナのアトリエ～アーランドの錬金術士～ ビジュアルアートブック,3.966,ガスト,,'09,japanese
11193,7942112MB-01,4,Keep on Singing - The Best of (disc 1),3.087,Helen Reddy,,,Engglish
11194,40070710MB-01,9,Sonia and Alex - Maschera Di Cera,1.917,Maurizio Abeni,,'03,English
11195,66380319MB-01,B3,End - Left Coast Punk EP,3.55,MxPx,,'13,English
11196,59388915MB-01,21,Tumšā naktī - Alfrēds Vinters: 2 daļa,2.397,Alfrēda Vintera trio,,'00,Latvian
11197,7193478MB-01,8,Hediye -Yeni Ay,3.917,Sıla,,'14,Turkish
11198,61890011MB-01,5,Isle of France - Storymap,4.g1,Éamonn Coyne & Kris Drever,,'13,English
11199,11851514MB-01,9,Lord Worm - Mistress,11.944,Mistress,,'02,English
11200,66444617MB-01,15,"English Folk Song Suite: III. Intermezzo ""My Bonny Boy"": Andantino - British Wind Band Classics",3.983,Ralph Vaughan Williams,,'99,English
11201,1216821MB-01,13,Deep Down - Pause Café (disc 1),3.386,Pause Café,,'02,
11202,3521174MB-01,5,Mama He Treats Your Daughter Mean - The Best Of; Episode 2,4.756,SusanTedeschi,,'07,English
11203,38131618MB-01,8,The Main Chance - Future Developments,3.117,Ricci Hodgson & David Molyneux,,,English
11204,12428719MB-01,9,Sorry Confessions - As We Fall,7.708,Homemade,,'97,English
11205, 1172880MB-01,2,Hyper Chondriac Music - Bliss (disc 2),5.502,Muse,,'01,Engglish
11206,39784216MB-01,19,Complainte de Pablo Neruda - Best Of 3CD,4.167,Jean Ferrat,,'09,French
11207,3092810MB-01,8,Sorry About Your Penis - Orgazmo,2.933,Smash Mouth,unknown,'98,English
11208,5627901,4,Possum Rag - Fluffy Ruffle Girls: Women In Ragtime,2.217,Virginia Eskin,,,
11209,43011114MB-01,10,"Raw Dog, Raw Deal - The Very Best of the Monkees",2.5,Functional Blackouts,,,English
11210,2668866MB-01,A,Alarm Call (Bjeck mix),6.417,Björk,Alarm Call,'98,English
11211,6948988MB-01,1,Sielussani hiljaisuus,4.217,Mikko Siltala & Pasi Vainionperä,Sielussani hiljaisuus,'10,Finnish
11212,46617321MB-01,5,"Avec le temps - Talents, Volume 2",4.533,Dalida,,'09,French
11213,1000045MB-01,13,'O Sarracino - Canzonissime,3.169,Renato Carosone,,,[Multiple languages]
11214,27815821MB-01,11,Starter bussen op - Viro,3.833,Viro,,'07,DCansh
11215,1068034MB-01,5,I Told Y'all - Diary of a Sinner: 1st Entry,4.282,Petey Pablo,,'01,English
11216,1398489MB-01,2,Las batallas - Un viaje,2.313,Café Tacvba,,'05,Spanish
11217,5020772MB-01,1,Bridge Over Troubled Water - Ballad with Luv,4.983,Salena Jon es,,'10,English
11218,25038910MB-01,1,We're Going Up to the Mountain - Transition,,Red Rain,,'04,English
11219,61107022MB-01,3,Flowers in the Dirt - The Game,4.144,Pop,,'11,English
11220,61778522MB-01,8,Monument - Dancing With Tears in My Eyes,3.287,Ultravox,,'96,English
11221,8003112MB-01,5,Tita dong-dong song - La Tentation du bonheur,4.891,Hubert-Félix Thiéfaine,,'96,French
11222,28113012MB-01,15,Eternity - Melodic Trance 2007: The Greatest Trance Anthems,3.7,Krystal,,'07,English
11223,27076521MB-01,6,Inquinamento - Musica e Parole,13.7,Libra,,,[Multiple languages]
11224,7006012MB-01,20,The Big Royalty Check - The Masters,1.592,Van Morrison,,,English
11225,34864515MB-01,11,The Room Above - I Feel Like a Fading Light,2.75,Kim Taylor,,'06,English
11226,12956517MB-01,20,Casimir - Du rire aux larmes,2.017,Bourvil,,'90,French
11227,270442MB-01,15,Mi vida - 15 éxitos de oro,4.09,José José,,,Spanish
11228,15638513MB-01,12,Mr. タフガイ - ROCK THE WORLD,,HOME MADE 家族,,'05,Japanese
11229,58402612MB-01,4,Chiffren der Transzendenz 064,,Karl Jaspers,Chiffren der Transzendenz,'07,German
11230,18535110MB-01,1,The Falcon - Expanding Horizon,11.688,Ali oDie & Mathias Grassow,,'03,English
11231,3332179MB-01,4,"The Mathematics of Murder - Love, Hate and Trucks",4.033,Autem,,,English
11232,2141550MB-01,2,I EFell in Love With a Ghost - Some Velvet Morning,6.983,Lydia Lunch & Rowland S. Howard,,'82,English
